timestamp,3cdaf029c87a002_write,3cdaf029c87a002_read,512e070e8eb32959_write,512e070e8eb32959_read,5b3ba363fb10d52f_write,5b3ba363fb10d52f_read,6181f76d6668aeb0_write,6181f76d6668aeb0_read,69948e3d245f62b7_write,69948e3d245f62b7_read,69f554c3f7f50a72_write,69f554c3f7f50a72_read,8861d1f6a0217629_write,8861d1f6a0217629_read,933ca51d2bb602b8_write,933ca51d2bb602b8_read,b92b49a4de72942d_write,b92b49a4de72942d_read
1760768722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,38,0,0
1760768724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,0,0
1760768726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768730,0,0,0,0,0,0,0,0,0,0,3,4,0,0,31,27,0,1
1760768732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,27,0,0
1760768734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0
1760768736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0
1760768738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0
1760768740,0,0,0,0,0,0,0,0,0,0,23,22,0,0,0,1,3,3
1760768742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17
1760768744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18
1760768746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24
1760768748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10
1760768750,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,1,4,2
1760768752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,60,60
1760768754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768756,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0
1760768760,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,7,13,7
1760768762,0,0,0,0,0,0,0,0,0,0,22,17,0,0,17,14,0,0
1760768764,0,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0
1760768766,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0
1760768768,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0
1760768770,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,6,9,11
1760768772,0,0,0,0,0,0,0,0,0,0,15,25,0,0,20,12,0,0
1760768774,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0
1760768776,0,0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,0
1760768778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15
1760768780,0,0,0,0,0,0,0,0,0,0,30,40,0,0,4,4,5,1
1760768782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,45,0,0
1760768784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1
1760768786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768790,0,0,0,0,0,0,0,0,0,0,3,5,0,0,49,73,7,1
1760768792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768796,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0
1760768798,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0
1760768800,0,0,0,0,0,0,0,0,0,0,23,21,0,0,7,8,5,6
1760768802,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,29,35
1760768804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33
1760768806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19
1760768808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768810,0,0,0,0,0,0,0,0,0,0,6,2,0,0,7,8,3,8
1760768812,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,32,32
1760768814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,24
1760768818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,18,6,5
1760768822,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,9,4
1760768824,0,0,0,0,0,0,0,0,0,0,8,9,0,0,1,0,0,0
1760768826,0,0,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0
1760768828,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0
1760768830,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,5,17,7
1760768832,0,0,0,0,0,0,0,0,0,0,21,18,0,0,13,16,0,0
1760768834,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,0,0
1760768836,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0
1760768838,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0
1760768840,0,0,0,0,0,0,0,0,0,0,2,5,0,0,5,6,1,0
1760768842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
1760768844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,0,0
1760768846,0,0,0,0,0,0,0,0,0,0,19,5,0,0,17,19,0,0
1760768848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768850,0,0,0,0,0,0,0,0,0,0,5,10,0,0,15,23,1,0
1760768852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0
1760768854,0,0,0,0,0,0,0,0,0,0,6,2,0,0,28,29,0,0
1760768858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0
1760768860,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,3,4,3
1760768862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,18
1760768864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19
1760768866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26
1760768868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17
1760768870,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,3,18,9
1760768872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,24
1760768874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17
1760768876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,47
1760768878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768880,0,0,0,0,0,0,0,0,0,0,4,4,0,0,26,21,2,4
1760768882,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0,0,0
1760768884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
1760768886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768890,0,0,0,0,0,0,0,0,0,0,12,11,0,0,25,22,4,2
1760768892,0,0,0,0,0,0,0,0,0,0,18,30,0,0,0,0,0,0
1760768894,0,0,0,0,0,0,0,0,0,0,13,11,0,0,1,0,0,0
1760768898,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0
1760768900,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,0,1
1760768902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0,0
1760768904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0
1760768910,0,0,0,0,0,0,0,0,0,0,0,2,0,0,91,98,0,1
1760768912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
1760768914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,53
1760768924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768930,0,0,0,0,0,0,0,0,0,0,35,34,0,0,3,1,5,1
1760768932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,66
1760768934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
1760768940,0,0,0,0,0,0,0,0,0,0,94,94,0,0,3,2,4,2
1760768942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768950,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,4,3,4
1760768952,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0,0,0
1760768954,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0
1760768956,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,0,0
1760768958,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0
1760768960,0,0,0,0,0,0,0,0,0,0,1,3,0,0,94,91,3,8
1760768962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768970,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,7,6,5
1760768972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0,0
1760768974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,39,0,0
1760768978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0
1760768980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,5,2
1760768982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,22,17
1760768984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16
1760768990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,2,3
1760768992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760768998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,14,6
1760769000,0,0,0,0,0,0,0,0,0,0,77,73,0,0,7,3,18,19
1760769002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1760769004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769010,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,6,11,11
1760769012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769018,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
1760769020,0,0,0,0,0,0,0,0,0,0,19,26,0,0,80,106,4,4
1760769022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769030,0,0,0,0,0,0,0,0,0,0,14,8,0,0,14,12,5,3
1760769032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,0,0
1760769034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,47,0,0
1760769036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0
1760769040,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,13,5,12
1760769042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
1760769050,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,3,3,4
1760769052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20
1760769054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24
1760769056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17
1760769058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24
1760769060,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,7,105,101
1760769062,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1760769064,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0,0,0,0
1760769066,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0
1760769068,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0
1760769070,0,0,0,0,0,0,0,0,0,0,7,1,0,0,10,13,0,1
1760769072,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0
1760769074,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0
1760769076,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0
1760769078,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0
1760769080,0,0,0,0,0,0,0,0,0,0,4,4,0,0,67,71,2,10
1760769082,0,0,0,0,0,0,0,0,0,0,15,27,0,0,0,0,0,0
1760769084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769090,0,0,0,0,0,0,0,0,0,0,3,5,0,0,67,71,4,7
1760769092,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0
1760769094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769096,0,0,0,0,0,0,0,0,0,0,14,22,0,0,7,5,0,0
1760769098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769100,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,6,1,7
1760769102,0,0,0,0,0,0,0,0,0,0,29,19,0,0,0,0,27,37
1760769104,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,27,27
1760769106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769110,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,6,5,6
1760769112,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0,33,32
1760769114,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,29,21
1760769116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769120,0,0,0,0,0,0,0,0,0,0,6,2,0,0,27,34,4,7
1760769122,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0
1760769124,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,0,0
1760769126,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0
1760769128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769130,0,0,0,0,0,0,0,0,0,0,1,7,0,0,30,31,4,7
1760769132,0,0,0,0,0,0,0,0,0,0,17,32,0,0,0,0,0,0
1760769134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769136,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0
1760769138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769140,0,0,0,0,0,0,0,0,0,0,6,7,0,0,84,87,4,7
1760769142,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0
1760769144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769150,0,0,0,0,0,0,0,0,0,0,6,2,0,0,73,98,9,2
1760769152,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0
1760769154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769160,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,4,8,3
1760769162,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,0,0
1760769164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769166,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,15,15
1760769168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1760769170,0,0,0,0,0,0,0,0,0,0,2,7,0,0,2,6,22,39
1760769172,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,36,29
1760769174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27
1760769176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
1760769178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769180,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9,12,7,4
1760769182,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,16,10
1760769184,0,0,0,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0
1760769186,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0
1760769188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769190,0,0,0,0,0,0,0,0,0,0,3,5,0,0,14,7,9,2
1760769192,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,9,17
1760769194,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0
1760769196,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0
1760769198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769200,0,0,0,0,0,0,0,0,0,0,3,5,0,0,93,79,6,5
1760769202,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,2
1760769204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769210,0,0,0,0,0,0,0,0,0,0,5,3,0,0,92,80,8,3
1760769212,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
1760769214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769220,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,5,73,61
1760769222,0,0,0,0,0,0,0,0,0,0,14,16,0,0,9,10,0,0
1760769224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769230,0,0,0,0,0,0,0,0,0,0,5,3,0,0,14,15,6,5
1760769232,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,34,30
1760769234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35
1760769236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769240,0,0,0,0,0,0,0,0,0,0,5,3,0,0,26,26,4,8
1760769242,0,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,1,2
1760769244,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,0,0
1760769246,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0
1760769248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769250,0,0,0,0,0,0,0,0,0,0,3,5,0,0,19,33,7,4
1760769252,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,2,2
1760769254,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,0
1760769256,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0
1760769258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,102,0,1
1760769262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103,96,1,0
1760769272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769280,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,9,81,84
1760769282,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,7,0,0
1760769284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769292,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
1760769294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0
1760769300,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,2,4,6
1760769302,0,0,0,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0
1760769304,0,0,0,0,0,0,0,0,0,0,16,33,0,0,0,0,0,0
1760769306,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0
1760769308,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0
1760769310,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,0,5,5
1760769312,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0
1760769314,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,0,0
1760769316,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0
1760769318,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0
1760769320,0,0,0,0,0,0,0,0,0,0,2,6,0,0,72,66,0,1
1760769322,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,0,0
1760769324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1760769326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769330,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,2,1,0
1760769332,0,0,0,0,0,0,0,0,0,0,12,27,0,0,36,28,0,0
1760769334,0,0,0,0,0,0,0,0,0,0,5,9,0,0,40,23,0,0
1760769336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769340,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,6,59,86
1760769342,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0
1760769344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
1760769348,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1760769350,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,5,5,6
1760769352,0,0,0,0,0,0,0,0,0,0,23,13,0,0,0,0,32,33
1760769354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28
1760769356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
1760769358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769360,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,12,2,9
1760769362,0,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,19,8
1760769364,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0
1760769366,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0
1760769368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769370,0,0,0,0,0,0,0,0,0,0,5,3,0,0,14,11,6,5
