timestamp,3cdaf029c87a002_write,3cdaf029c87a002_read,512e070e8eb32959_write,512e070e8eb32959_read,5b3ba363fb10d52f_write,5b3ba363fb10d52f_read,6181f76d6668aeb0_write,6181f76d6668aeb0_read,69948e3d245f62b7_write,69948e3d245f62b7_read,69f554c3f7f50a72_write,69f554c3f7f50a72_read,8861d1f6a0217629_write,8861d1f6a0217629_read,933ca51d2bb602b8_write,933ca51d2bb602b8_read,b92b49a4de72942d_write,b92b49a4de72942d_read
1760770652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,19,12
1760770654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770660,0,0,0,0,0,0,0,0,0,0,77,64,0,0,5,3,3,3
1760770662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,16
1760770664,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0
1760770666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770670,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,11,3,8
1760770672,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,13,13
1760770674,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0
1760770676,0,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0
1760770678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770680,0,0,0,0,0,0,0,0,0,0,3,5,0,0,77,95,5,6
1760770682,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,4
1760770684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770690,0,0,0,0,0,0,0,0,0,0,4,4,0,0,78,94,6,5
1760770692,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4
1760770694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770700,0,0,0,0,0,0,0,0,0,0,2,4,0,0,8,3,10,7
1760770702,0,0,0,0,0,0,0,0,0,0,3,2,0,0,32,32,0,0
1760770704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,0,0
1760770706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0
1760770708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770710,0,0,0,0,0,0,0,0,0,0,2,4,0,0,7,4,61,73
1760770712,0,0,0,0,0,0,0,0,0,0,14,17,0,0,8,10,0,0
1760770714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770720,0,0,0,0,0,0,0,0,0,0,1,6,0,0,7,4,71,63
1760770722,0,0,0,0,0,0,0,0,0,0,20,10,0,0,12,6,0,0
1760770724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770730,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,5,65,69
1760770732,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0
1760770734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
1760770740,0,0,0,0,0,0,0,0,0,0,56,77,0,0,2,6,4,2
1760770742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,6,3
1760770744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770750,0,0,0,0,0,0,0,0,0,0,3,5,0,0,26,26,5,6
1760770752,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,2,2
1760770754,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,0,0
1760770756,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0
1760770758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770760,0,0,0,0,0,0,0,0,0,0,4,4,0,0,24,28,3,8
1760770762,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,3,1
1760770764,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,0,0
1760770766,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0
1760770768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101,98,1,0
1760770772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,98,1,0
1760770782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770784,0,0,0,0,0,0,0,0,0,0,2,5,0,0,4,7,0,0
1760770786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770790,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,1
1760770792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0,0
1760770794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,0,0
1760770796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0
1760770798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770800,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,4,86,79
1760770802,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,8,0,0
1760770804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770810,0,0,0,0,0,0,0,0,0,0,4,2,0,0,5,5,80,85
1760770812,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,7,0,0
1760770814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770820,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,2,2,4
1760770822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,20
1760770824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15
1760770826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19
1760770828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18
1760770830,0,0,0,0,0,0,0,0,0,0,90,97,0,0,2,1,1,7
1760770832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1760770834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770840,0,0,0,0,0,0,0,0,0,0,92,95,0,0,1,2,3,3
1760770842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1760770844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
1760770860,0,0,0,0,0,0,0,0,0,0,4,4,0,0,83,55,0,1
1760770862,0,0,0,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0
1760770864,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1760770866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770870,0,0,0,0,0,0,0,0,0,0,5,3,0,0,70,68,0,1
1760770872,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,0,0
1760770874,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
1760770876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770880,0,0,0,0,0,0,0,0,0,0,4,4,0,0,73,65,0,1
1760770882,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,0,0
1760770884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770890,0,0,0,0,0,0,0,0,0,0,1,5,0,0,8,3,62,83
1760770892,0,0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,0
1760770894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770900,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,5,74,71
1760770904,0,0,0,0,0,0,0,0,0,0,90,97,0,0,2,1,2,0
1760770906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770910,0,0,0,0,0,0,0,0,0,0,16,28,0,0,3,5,2,4
1760770912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,17
1760770914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16
1760770916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17
1760770918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9
1760770920,0,0,0,0,0,0,0,0,0,0,76,61,0,0,3,5,3,3
1760770922,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
1760770926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,3
1760770928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,3
1760770930,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,16,6,11
1760770932,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,11,16
1760770934,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0
1760770936,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0
1760770938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770940,0,0,0,0,0,0,0,0,0,0,6,2,0,0,15,10,6,5
1760770942,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,15,12
1760770944,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0
1760770946,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0
1760770948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770950,0,0,0,0,0,0,0,0,0,0,2,5,0,0,84,106,1,2
1760770952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770960,0,0,0,0,0,0,0,0,0,0,3,4,0,0,85,105,2,1
1760770962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770970,0,0,0,0,0,0,0,0,0,0,3,4,0,0,91,99,2,1
1760770972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770980,0,0,0,0,0,0,0,0,0,0,2,4,0,0,7,3,79,93
1760770982,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,1,0,0
1760770984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770990,0,0,0,0,0,0,0,0,0,0,2,4,0,0,6,4,76,96
1760770992,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0
1760770994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771000,0,0,0,0,0,0,0,0,0,0,10,7,0,0,4,4,4,2
1760771002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,20
1760771004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760771006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21
1760771008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25
1760771010,0,0,0,0,0,0,0,0,0,0,94,99,0,0,3,1,6,5
1760771012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771020,0,0,0,0,0,0,0,0,0,0,90,103,0,0,1,3,2,1
1760771022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771030,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,1,2,1
1760771032,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,0,0
1760771034,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0
1760771036,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0
1760771038,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0
1760771040,0,0,0,0,0,0,0,0,0,0,5,3,0,0,79,62,6,4
1760771042,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0
1760771044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771050,0,0,0,0,0,0,0,0,0,0,3,5,0,0,57,84,6,4
1760771052,0,0,0,0,0,0,0,0,0,0,25,16,0,0,0,0,0,0
1760771054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760771296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
